anime_id,title,anime_url,views,type,rating_avg
8638,Дневник сумасшедшей семейки,dnevnik-sumasshedshey-semeyki,5 778,Сериал,6.75
8637,Девушка-демон Дзакуро,devushka-demon-dzakuro,34 789,Сериал,7.58
8636,Танец на Вампирском берегу,tanec-na-vampirskom-beregu,51 431,Сериал,7.14
8635,Хана и Алиса: Дело об убийстве,hana-i-alisa-delo-ob-ubiystve,21 995,Полнометражный фильм,6.37
8634,Холм в багряных сумерках: Хардкор,holm-v-bagryanyh-sumerkah-ova,13 567,Спешл,6.66
8633,Блаженная Кампанелла,blazhennaya-kampanella,11 266,Не важно,7.41
8632,Полудракон,poludrakon,6 229,OVA,6.60
8631,Дух меча,duh-mecha,4 160,OVA,4.67
8630,Король бойцов: На другой день,korol-boycov-na-drugoy-den,6 880,ONA,4.67
8629,Космические приключения Кобры — Фильм,kosmicheskie-priklyucheniya-kobry,9 358,Полнометражный фильм,6.82
8628,Дораэмон: Нобита и наездник на драконе — Фильм 8,doraemon-nobita-i-naezdnik-na-drakone,5 501,Полнометражный фильм,5.67
8627,Легенда о героях галактики: Золотые крылья,legenda-o-geroyah-galaktiki-zolotye-krylya,11 905,Полнометражный фильм,6.03
8626,Мобильный воин Гандам: Нарратив,mobilnyy-voin-gandam-narrativ,16 649,Полнометражный фильм,6.28
8625,Мобильный воин G Гандам,mobilnyy-voin-dzhi-gandam,14 425,Сериал,6.29
8624,Мобильный воин Гандам: Эволюция,mobilnyy-voin-gandam-evolyuciya,8 192,OVA,5.11
8623,Мобильный воин Гандам II: Солдаты скорби,mobilnyy-voin-gandam-2,16 878,Полнометражный фильм,6.67
8622,Мобильный воин Гандам III: Столкновение в космосе,mobilnyy-voin-gandam-3,17 702,Полнометражный фильм,6.59
8621,Вечность вечного 6: Вечный Куон,vechnost-vechnogo-6-vechnyy-kuon,21 957,Полнометражный фильм,7.35
8620,Вечность вечного 4: Ревущая тревога,vechnost-vechnogo-4-revuschaya-trevoga,18 304,Полнометражный фильм,7.53
8619,Вечность вечного 3: Соучастие мечты,vechnost-vechnogo-3-souchastie-mechty,18 947,Полнометражный фильм,7.41
8618,Вечность вечного 2: Танцующая орхидея в хаосе,vechnost-vechnogo-2-tancuyuschaya-orhideya-v-haose,21 959,Полнометражный фильм,7.21
8617,Вечность вечного 1: Мимолётные лепестки,vechnost-vechnogo-1-mimoletnye-lepestki,54 470,Полнометражный фильм,7.38
8616,Покемон 14: Виктини и Белый герой — Реширам,pokemon-14-viktini-i-belyy-geroy-reshiram,15 139,Полнометражный фильм,6.18
8615,Какюсэй,kakyusey-tv,8 522,Сериал,5.54
8614,Заметки Гримм,zametki-grimm,19 276,Сериал,6.48
8613,Монсуно,monsuno-pervyy-sezon,36 852,Сериал,7.35
8612,Детектив Конан: Одиннадцатый нападающий — Фильм 16,detektiv-konan-16-odinnadcatyy-forvard,7 578,Полнометражный фильм,7.17
8611,Детектив Конан: Квартал молчания — Фильм 15,detektiv-konan-15,9 542,Полнометражный фильм,7.54
8610,Нахальный ангел,nahalnyy-angel,16 647,Сериал,7.24
8609,Ай Май Ми,ay-may-mi-1,14 954,Малометражный сериал,6.40
8608,Ай Май Ми 2,ay-may-mi-2,7 505,Малометражный сериал,5.97
8607,Курау: Призрак воспоминаний,kurau-prizrak-vospominaniy,7 960,Сериал,6.19
8606,Белоснежная симфония: Цвет влюблённых,belosnezhnaya-simfoniya-cvet-vlyublennyh,58 641,Сериал,7.40
8605,Забить на последней секунде 2,zabit-na-posledney-sekunde-2,5 412,Сериал,6.40
8604,Гениальные паровые детективы,genialnye-parovye-detektivy,5 453,Сериал,5.90
8603,Ай Май Ми 3,ay-may-mi-3,8 255,Малометражный сериал,6.29
8602,Цветы зла,cvety-zla,67 049,Сериал,6.53
8601,Юный мастер Инь-Ян,yunyy-master-in-yan,12 905,Сериал,7.31
8600,Салюты Эдо,salyuty-edo,5 081,Сериал,5.73
8599,Легенда о принцессе Белоснежке,legenda-o-princesse-belosnezhke,8 479,Сериал,7.25
8598,Дзюбэй-младшая 2,dzyubey-mladshaya-2,6 400,Сериал,7.22
8597,Новый Мазингер Зет,novyy-mazinger-zet,6 284,Сериал,6.46
8596,Эндро!,endro,18 214,Сериал,6.53
8595,Забить на последней секунде,zabit-na-posledney-sekunde,7 792,Сериал,6.77
8594,Этот парень поймал русала,paren-vstrechaet-tritona,18 697,OVA,6.76
8593,Чемпион!,chempion,89 207,Сериал,7.49
8592,Девятый ковчег,devyatyy-kovcheg,6 552,OVA,6.13
8591,Каллиграф,kalligraf,4 933,Спешл,5.62
8590,Полосатая кошка Мий,polosataya-koshka-miy,4 766,Спешл,5.73
8589,Рокудэнси блюз,rokudensi-blyuz,5 971,Короткометражный фильм,5.68
8588,Рэйдин,reydin,6 018,Сериал,5.25
8587,Трусливый велосипедист 3,truslivyy-velosipedist-3,24 211,Сериал,7.64
8586,Приключения Дигимонов (1999),priklyucheniya-digimonov-1999,42 374,Сериал,6.88
8584,Тэнти - лишний! 2,tenti-lishniy-2,15 570,Сериал,6.34
8583,Тэнти - лишний!,tenti-lishniy-1,34 191,Сериал,6.89
8582,Mass Effect: Утерянный Парагон,mass-effect-uteryannyy-paragon,21 433,Полнометражный фильм,6.61
8581,Рыцари магии,rycari-magii-1,16 826,Сериал,7.33
8580,Рыцари магии 2,rycari-magii-2,9 289,Сериал,6.55
8579,Ветряные истории,vetryanye-istorii,6 418,Сериал,5.82
8578,Богиня-школьница,boginya-shkolnica,12 051,Сериал,7.00
8577,"Богиня, благослови Мамору-куна!",boginya-blagoslovi-mamoru-kuna,10 147,Сериал,6.88
8576,Эль-Хазард: Странники,el-hazard-stranniki,11 144,Сериал,6.00
8575,Акварион OVA — Крылья доблести,akvarion-ova-1,14 846,OVA,7.11
8574,ДиарС,diars,31 376,Сериал,7.13
8573,Клубничный зефир,klubnichnyy-zefir-tv,32 032,Сериал,7.95
8572,Кобато,kobato,23 013,Сериал,8.31
8571,Карточные бои Авангарда 4: Товарищество Легиона,kartochnye-boi-avangarda-tovarischestvo-legiona-4,8 389,Сериал,5.67
8570,Закон Уэки,zakon-ueki,11 825,Сериал,6.74
8569,Кондитерская «Антиква»,konditerskaya-antikva,12 286,Сериал,6.46
8568,Человек-череп,chelovek-cherep,12 122,Сериал,6.25
8567,Стопроцентная клубничка,stoprocentnaya-klubnichka-tv,23 902,Сериал,6.76
8566,Солдаты будущего,soldaty-buduschego,9 284,Сериал,5.93
8565,Стопроцентная клубничка OVA,stoprocentnaya-klubnichka-ova,9 808,OVA,6.83
8564,Выпуск,vypusk,7 707,OVA,6.31
8563,Легенды Хало,legendy-halo,23 230,ONA,6.48
8562,Май-Химэ,may-hime,10 681,Сериал,6.15
8561,Воскрешение ниндзя: Месть Дзюбея,voskreshenie-nindzya-mest-dzyubeya,8 344,OVA,6.76
8560,Горец: В поисках мести,gorec-v-poiskah-mesti,26 461,Полнометражный фильм,7.02
8559,Кризис каждый день: Токио 2040 (1998),krizis-kazhdyy-den-tokio-2040-1998,14 542,Сериал,6.61
8557,Мёртвые листья: Звёздная тюряга,mertvye-listya-zvezdnaya-tyuryaga,20 032,Полнометражный фильм,7.52
8556,Базука Ханаппэ,bazuka-hanappe,9 080,OVA,5.90
8555,Май-Отомэ,may-otome,4 980,Не важно,5.00
8554,Легенда о Кристании,legenda-o-kristanii,9 217,Полнометражный фильм,4.78
8553,Трансформеры: Зона,transformery-zona,6 659,OVA,5.00
8552,Моя богиня! Боевые крылья,moya-boginya-speshl,8 657,Спешл,7.65
8551,Повелитель: Пле-пле-плеяды 2,povelitel-ple-ple-pleyady-2,35 307,ONA,6.59
8550,Повелитель: Пле-пле-плеяды 3,povelitel-ple-ple-pleyady-3,32 092,ONA,6.48
8549,Потомки тьмы,potomki-tmy,20 927,Сериал,6.56
8548,Их было одиннадцать,ih-bylo-odinnadcat,5 900,Полнометражный фильм,6.39
8547,Учащённое сердцебиение,uchaschennoe-serdcebienie,6 022,Сериал,6.21
8546,С сегодняшнего дня я - звезда!,s-segodnyashnego-dnya-ya-zvezda,27 472,ONA,7.59
8545,Истории Андромеды,istorii-andromedy,4 123,Спешл,5.57
8544,Городская дьяволица,gorodskaya-dyavolica-1,29 029,Сериал,7.51
8543,Оргусс,orguss,6 356,Сериал,5.79
8542,Бейсболистки эпохи Тайсё,beysbolistki-epohi-tayse,5 463,Сериал,6.57
8541,Всадники Джи-Он,vsadniki-dzhi-on,5 235,Сериал,5.10
8540,Темница Одзанари: Башня ветра,temnica-odzanari-bashnya-vetra,4 919,OVA,6.09
8539,Доккойда,dokkoyda,4 625,Сериал,5.10
8538,Код Гиас: Восставший Лелуш — Спешлы,kod-gias-vosstavshiy-lelush-speshly,57 001,Спешл,6.60
8537,Код Гиасс: Восставший Лелуш — Чудо в день рождения,kod-giass-vosstavshiy-lelush-chudo-v-den-rozhdeniya,40 367,Спешл,6.40
8536,Лебединое озеро,lebedinoe-ozero,7 593,Полнометражный фильм,6.65
8535,Голубое семя,goluboe-semya,7 898,Сериал,7.20
8534,Для сердца: Воспоминания,dlya-serdca-vospominaniya,5 674,Сериал,5.50
8533,Люпен III: Из России с любовью,lyupen-iii-iz-rossii-s-lyubovyu,10 815,Спешл,6.10
8532,Кризис Нацуки,krizis-nacuki,4 352,OVA,5.44
8531,Триплексоголик: Кошмар,tripleksogolik-2,23 398,OVA,8.30
8530,Рыцари магии — OVA,rycari-magii-ova,4 759,OVA,5.50
8529,Удивительный мир Эль-Хазард — OVA 2,udivitelnyy-mir-el-hazard-ova-2,6 156,OVA,5.53
8528,Панда большая и маленькая,panda-bolshaya-i-malenkaya,10 698,Короткометражный фильм,7.14
8527,Адский учитель Нубэ OVA,adskiy-uchitel-nube-ova,10 297,OVA,7.48
8526,Удар крови — OVA-2,udar-krovi-ova-2-2016,29 180,OVA,7.31
8524,Похождения космической пиратки Мито 2,pohozhdeniya-kosmicheskoy-piratki-mito-2,3 702,Сериал,5.00
8523,Японская свежая выпечка,yaponskaya-svezhaya-vypechka,17 768,Сериал,7.46
8522,Отверженные,otverzhennye,27 883,Сериал,7.24
8521,Готаман — ягодичная карательница снова с нами: Финальная битва любви и печали,gautama-deva-molnienosnoy-kary-ova-2,15 714,OVA,4.84
8520,.хак//Вернувшийся,hak-vernuvshiysya,12 281,OVA,6.39
8519,Готаман — ягодичная карательница: Глава о зарождении Готаман,gautama-deva-molnienosnoy-kary-ova-1,16 012,OVA,5.40
8518,Воровка-камикадзе Жанна,vorovka-kamikadze-zhanna,11 437,Сериал,6.84
8517,Легенда о Новой Белоснежке Притиар,legenda-o-novoy-belosnezhke-pritiar,14 356,Сериал,7.21
8516,Несравненная принцесса любви 3,nesravnennaya-princessa-lyubvi-3,7 404,Сериал,6.89
8515,Код-Е,kod-e,5 970,Сериал,5.92
8514,Миссия-Е,missiya-e,4 527,Сериал,5.33
8513,Детское подразделение,detskoe-podrazdelenie-tv,10 197,Сериал,6.68
8512,Токио Мяу Мяу,tokio-myau-myau-1,33 202,Сериал,7.49
8511,Детское подразделение 2,detskoe-podrazdelenie-2,5 736,Сериал,6.09
8510,Кемпфер,kempfer-tv,53 175,Сериал,6.79
8509,Махороматик: С возвращением!,mahoromatik-s-vozvrascheniem,8 615,Спешл,7.00
8508,Эпоха доблести: Глава Санады,epoha-doblesti-speshl,5 023,Спешл,6.17
8507,Дети моря,deti-morya,45 564,Полнометражный фильм,7.66
8506,Дева Мария смотрит за вами 4,deva-mariya-smotrit-za-vami-4,9 816,Сериал,6.78
8505,Джет Марс,dzhet-mars,4 898,Сериал,6.18
8504,Милая коза и большой большой волк 2,milaya-koza-i-bolshoy-bolshoy-volk-2,8 224,Полнометражный фильм,6.16
8503,Дева Мария смотрит за вами OVA,deva-mariya-smotrit-za-vami-ova,9 496,OVA,6.61
8502,"Эстебан, сын Солнца",esteban-syn-solnca,7 724,Сериал,6.60
8501,Антидот,antidot,47 939,ONA,7.50
8500,Боевой программер Сирасэ,boevoy-programmer-sirase,20 919,Малометражный сериал,6.93
